i,j,distance
38,88,194.9334
38,89,35.7341
38,90,188.1240
38,91,91.6459
38,92,148.1873
38,93,231.8282
38,94,75.2391
38,95,144.2884
38,96,20.7110
38,97,149.6166
38,98,182.9829
38,99,72.9548
39,40,97.3193
39,41,27.2730
39,42,109.1361
39,43,146.4003
39,44,218.3033
39,45,9.5648
39,46,80.8213
39,47,136.9057
39,48,286.4339
39,49,219.7279
39,50,45.9829
39,51,160.8937
39,52,198.1469
39,53,237.5098
39,54,48.1282
39,55,171.2244
39,56,91.7930
39,57,204.4405
39,58,269.5705
39,59,223.3405
39,60,16.7866
39,61,192.3825
39,62,225.4691
39,63,159.2721
39,64,201.5355
39,65,189.4801
39,66,189.7391
39,67,109.5506
39,68,104.3039
39,69,157.1749
39,70,227.9751
39,71,165.3030
39,72,198.5563
39,73,118.6888
39,74,174.2220
39,75,231.4268
39,76,86.2643
39,77,245.9793
39,78,191.4654
39,79,164.7394
39,80,99.2465
39,81,188.0578
39,82,147.6782
39,83,116.0544
39,84,98.7945
39,85,58.9966
39,86,99.7255
39,87,138.8682
39,88,235.1920
39,89,5.5656
39,90,227.9186
39,91,79.3001
39,92,185.5756
39,93,265.0606
39,94,116.4178
39,95,175.9548
39,96,55.5528
39,97,190.7815
39,98,224.1538
39,99,112.4149
40,41,71.8501
40,42,82.2899
40,43,178.4190
40,44,202.9827
40,45,92.0375
40,46,49.4444
40,47,174.0353
40,48,249.2589
40,49,222.8913
40,50,57.4896
40,51,112.2871
40,52,145.6820
40,53,257.7300
40,54,67.0025
40,55,102.1583
40,56,96.1805
40,57,223.7950
40,58,231.6617
40,59,209.7825
40,60,95.0149
40,61,182.4142
40,62,194.3774
40,63,147.8630
40,64,148.8201
40,65,201.9561
40,66,142.8841
40,67,106.5444
40,68,7.8495
40,69,127.7314
40,70,183.5963
40,71,68.5897
40,72,191.7985
40,73,157.1860
40,74,181.7300
40,75,240.1671
40,76,151.0923
40,77,241.8187
40,78,208.2186
40,79,84.9561
40,80,104.9495
40,81,133.3329
40,82,157.9762
40,83,60.0891
40,84,40.7962
40,85,78.2949
40,86,83.2090
40,87,133.6788
40,88,237.2484
40,89,96.4344
40,90,226.5152
40,91,18.7183
40,92,174.9170
40,93,226.9846
40,94,151.7881
40,95,144.3504
40,96,126.2817
40,97,216.7015
40,98,243.2450
40,99,165.1121
41,42,86.2084
41,43,141.3375
41,44,201.9053
41,45,25.9573
41,46,54.5315
41,47,133.2527
41,48,266.2275
41,49,207.9922
41,50,18.9100
41,51,136.7934
41,52,174.1967
41,53,230.9231
41,54,24.6707
41,55,144.8905
41,56,74.2926
41,57,196.9894
41,58,249.0559
41,59,207.4502
41,60,23.6291
41,61,176.6913
41,62,205.7527
41,63,142.2326
41,64,177.5974
41,65,179.6578
41,66,166.5206
41,67,91.8269
41,68,79.2057
41,69,136.1937
41,70,205.7687
41,71,138.9634
41,72,183.8027
41,73,114.6902
41,74,162.5658
41,75,221.4279
41,76,91.7197
41,77,232.7802
41,78,182.9418
41,79,137.6275
41,80,82.9383
41,81,163.6243
41,82,135.8508
41,83,89.7324
41,84,71.7368
41,85,40.1345
41,86,77.9724
41,87,122.4655
41,88,223.4389
41,89,25.0860
41,90,215.1300
41,91,54.7608
41,92,169.5417
41,93,244.4663
41,94,111.1441
41,95,155.1218
41,96,62.0597
41,97,185.0443
41,98,217.0072
41,99,113.6991
42,43,104.2894
42,44,123.3524
42,45,111.3006
42,46,38.6190
42,47,103.0886
42,48,180.8917
42,49,140.6290
42,50,69.8086
42,51,52.2624
42,52,89.1660
42,53,176.3815
42,54,61.7833
42,55,71.4216
42,56,30.6603
42,57,142.8842
42,58,163.5287
42,59,129.7978
42,60,95.0779
42,61,101.0533
42,62,121.2999
42,63,65.9642
42,64,92.5393
42,65,120.3573
42,66,80.6240
42,67,28.7733
42,68,87.9128
42,69,51.1867
42,70,119.5614
42,71,112.2762
42,72,110.0878
42,73,90.0099
42,74,99.8797
42,75,157.9053
42,76,105.4699
42,77,160.3522
42,78,127.1872
42,79,77.1187
42,80,34.0087
42,81,79.6211
42,82,77.5661
42,83,30.9055
42,84,41.8946
42,85,51.0903
42,86,11.2587
42,87,51.5680
42,88,155.0904
42,89,104.4950
42,90,144.5613
42,91,83.8962
42,92,93.5246
42,93,158.8933
42,94,83.8440
42,95,69.9444
42,96,96.1930
42,97,137.6015
42,98,161.9247
42,99,105.8889
43,44,103.1611
43,45,154.4198
43,46,128.9828
43,47,11.4571
43,48,183.5339
43,49,83.4415
43,50,137.2826
43,51,126.7992
43,52,146.3029
43,53,91.1926
43,54,123.6015
43,55,160.6416
43,56,82.3137
43,57,59.0336
43,58,170.9824
43,59,104.4694
43,60,130.2319
43,61,80.0650
43,62,129.4080
43,63,71.4568
43,64,148.4029
43,65,50.4092
43,66,133.6857
43,67,75.5832
43,68,185.4525
43,69,98.3293
43,70,150.6325
43,71,216.4828
43,72,79.1903
43,73,27.8037
43,74,46.5819
43,75,89.4829
43,76,70.4177
43,77,112.3661
43,78,48.5013
43,79,175.3474
43,80,73.9510
43,81,145.1368
43,82,37.3308
43,83,135.1842
43,84,142.4667
43,85,106.5827
43,86,98.2574
43,87,63.6687
43,88,97.6439
43,89,140.9747
43,90,94.5061
43,91,172.6722
43,92,77.7195
43,93,167.7044
43,94,30.2709
43,95,105.4624
43,96,94.4205
43,97,44.3845
43,98,78.1829
43,99,42.9572
44,45,223.5314
44,46,161.8637
44,47,113.5547
44,48,80.4075
44,49,42.5177
44,50,189.0633
44,51,98.2858
44,52,87.0457
44,53,91.6022
44,54,177.8295
44,55,129.2654
44,56,127.6626
44,57,75.7691
44,58,68.7980
44,59,7.2240
44,60,201.7500
44,61,26.3726
44,62,35.0509
44,63,59.6963
44,64,86.7364
44,65,60.0001
44,66,78.5485
44,67,110.0827
44,68,207.3132
44,69,75.4373
44,70,65.4171
44,71,207.8566
44,72,23.9955
44,73,121.3521
44,74,56.6041
44,75,60.8549
44,76,165.5095
44,77,42.9050
44,78,68.5273
44,79,153.0806
44,80,119.3872
44,81,94.9190
44,82,76.3940
44,83,143.4041
44,84,162.4294
44,85,161.8382
44,86,127.2915
44,87,79.6102
44,88,47.7493
44,89,212.8472
44,90,35.7012
44,91,206.9799
44,92,32.7555
44,93,66.0540
44,94,118.7385
44,95,61.0606
44,96,179.5535
44,97,88.2033
44,98,81.9438
44,99,142.8407
45,46,80.4816
45,47,145.1524
45,48,290.1971
45,49,226.3856
45,50,44.7119
45,51,162.4211
45,52,199.8005
45,53,245.3851
45,54,49.5459
45,55,170.7919
45,56,96.2492
45,57,212.0986
45,58,273.1806
45,59,228.7495
45,60,24.1896
45,61,197.8155
45,62,229.4084
45,63,164.1732
45,64,203.1991
45,65,196.5787
45,66,191.8552
45,67,114.0340
45,68,98.7123
45,69,160.4482
45,70,230.7016
45,71,160.4704
45,72,204.3040
45,73,126.8135
45,74,180.8257
45,75,238.5422
45,76,95.5248
45,77,252.2591
45,78,198.8699
45,79,162.9629
45,80,104.1688
45,81,189.3680
45,82,154.1696
45,83,115.6582
45,84,97.2733
45,85,62.5650
45,86,102.4670
45,87,143.9382
45,88,241.8638
45,89,13.9829
45,90,234.2962
45,91,73.6281
45,92,190.8815
45,93,268.6303
45,94,124.2959
45,95,179.3282
45,96,64.7333
45,97,198.7637
45,98,231.9009
45,99,121.3202
46,47,124.7880
46,48,218.1530
46,49,177.0550
46,50,35.9037
46,51,84.0957
46,52,121.3265
46,53,209.4391
46,54,33.9321
46,55,90.4387
46,56,46.7426
46,57,175.3034
46,58,200.6507
46,59,168.2324
46,60,70.3795
46,61,139.0467
46,62,159.3252
46,63,103.7096
46,64,124.7183
46,65,154.0796
46,66,114.7737
46,67,58.1857
46,68,56.5067
46,69,89.4008
46,70,155.1310
46,71,99.5760
46,72,147.7621
46,73,108.2831
46,74,134.2702
46,75,193.4589
46,76,107.6616
46,77,198.0758
46,78,159.8572
46,79,85.0640
46,80,55.6041
46,81,110.2215
46,82,109.5740
46,83,35.2526
46,84,20.6113
46,85,35.2123
46,86,35.7644
46,87,87.2129
46,88,191.8871
46,89,77.2658
46,90,181.8044
46,91,46.5384
46,92,131.5321
46,93,195.9796
46,94,102.7316
46,95,107.8806
46,96,87.8673
46,97,167.5689
46,98,194.9691
46,99,117.9114
47,48,193.7973
47,49,94.8869
47,50,130.3851
47,51,130.1437
47,52,152.0135
47,53,101.3090
47,54,116.7127
47,55,163.0922
47,56,78.6627
47,57,69.8923
47,58,180.8824
47,59,115.1540
47,60,120.9800
47,61,89.7700
47,62,138.6470
47,63,77.7485
47,64,154.2850
47,65,61.8506
47,66,139.4177
47,67,74.3689
47,68,181.2625
47,69,102.7985
47,70,158.6690
47,71,215.2847
47,72,89.5595
47,73,18.5667
47,74,56.9847
47,75,100.7929
47,76,59.1500
47,77,123.8010
47,78,59.8729
47,79,176.4311
47,80,71.0131
47,81,150.0018
47,82,43.8032
47,83,133.9181
47,84,139.4945
47,85,100.0775
47,86,96.0238
47,87,67.2399
47,88,109.0989
47,89,131.5438
47,90,105.9075
47,91,167.2340
47,92,86.8754
47,93,177.4933
47,94,22.6886
47,95,111.5995
47,96,84.0107
47,97,54.4436
47,98,88.6749
47,99,31.5007
48,49,112.9416
48,50,250.6334
48,51,137.1506
48,52,104.9863
48,53,153.8772
48,54,241.5569
48,55,153.5142
48,56,194.8097
48,57,150.0715
48,58,17.6233
48,59,79.9475
48,60,270.6158
48,61,104.5372
48,62,61.1032
48,63,129.8576
48,64,102.2280
48,65,138.9316
48,66,106.3785
48,67,177.2087
48,68,251.5036
48,69,130.0669
48,70,66.0115
48,71,231.9833
48,72,104.3454
48,73,200.5110
48,74,136.9535
48,75,124.2415
48,76,243.6420
48,77,92.0045
48,78,146.4440
48,79,177.5769
48,80,188.1140
48,81,117.3823
48,82,154.6301
48,83,190.4998
48,84,212.1122
48,85,227.6803
48,86,188.2857
48,87,150.2046
48,88,108.0103
48,89,281.2464
48,90,101.3437
48,91,258.1750
48,92,108.8396
48,93,22.3155
48,94,197.3467
48,95,111.1405
48,96,254.3776
48,97,165.2151
48,98,149.4087
48,99,222.4625
49,50,198.3310
49,51,129.4464
49,52,126.0529
49,53,49.2948
49,54,185.6490
49,55,163.3409
49,56,135.4839
49,57,37.1893
49,58,105.3557
49,59,37.9800
49,60,202.9518
49,61,44.4434
49,62,77.5292
49,63,75.4607
49,64,126.2724
49,65,33.0384
49,66,115.9781
49,67,119.8193
49,68,228.2871
49,69,101.5045
49,70,107.8844
49,71,238.3655
49,72,34.2263
49,73,108.1632
49,74,45.5664
49,75,19.7940
49,76,152.9779
49,77,28.9720
49,78,36.8460
49,79,185.6946
49,80,126.1833
49,81,132.1458
49,82,72.2792
49,83,166.1187
49,84,182.2517
49,85,168.4439
49,86,141.2915
49,87,89.8424
49,88,15.4801
49,89,214.1623
49,90,12.1389
49,91,223.5547
49,92,50.9681
49,93,103.6327
49,94,107.6980
49,95,92.8047
49,96,173.3354
49,97,53.3357
49,98,39.5443
49,99,126.3515
50,51,119.1518
50,52,156.5365
50,53,224.6626
50,54,13.6863
50,55,126.0834
50,56,62.9045
50,57,190.4226
50,58,233.3091
50,59,194.9218
50,60,38.8328
50,61,164.5259
50,62,190.6573
50,63,129.4652
50,64,159.9367
50,65,171.6089
50,66,149.3221
50,67,79.5364
50,68,65.2230
50,69,120.6528
50,70,189.0803
50,71,122.4634
50,72,172.2334
50,73,112.0999
50,74,153.4220
50,75,212.8708
50,76,96.5631
50,77,221.9430
50,78,175.7728
50,79,118.7717
50,80,72.1507
50,81,145.7091
50,82,127.0072
50,83,70.9743
50,84,52.8491
50,85,30.9285
50,86,62.7259
50,87,110.4707
50,88,213.6538
50,89,43.1981
50,90,204.6863
50,91,42.7377
50,92,157.1994
50,93,228.6809
50,94,107.7539
50,95,139.5425
50,96,69.5787
50,97,179.8133
50,98,210.4679
50,99,114.8532
51,52,37.4063
51,53,174.4426
51,54,112.9851
51,55,35.3853
51,56,78.5159
51,57,145.1624
51,58,119.5307
51,59,105.4969
51,60,147.2351
51,61,85.0095
51,62,82.9417
51,63,60.6895
51,64,40.8074
51,65,121.2585
51,66,31.1599
51,67,66.4073
51,68,114.9749
51,69,30.3560
51,70,72.0865
51,71,109.7706
51,72,95.2401
51,73,123.0440
51,74,101.6354
51,75,149.0139
51,76,150.2690
51,77,140.6312
51,78,130.3447
51,79,56.2656
51,80,77.1092
51,81,27.3608
51,82,90.7945
51,83,53.4835
51,84,75.2576
51,85,103.3429
51,86,62.8462
51,87,63.1580
51,88,141.0251
51,89,156.4146
51,90,128.9071
51,91,121.1615
51,92,78.6564
51,93,114.8426
51,94,117.1059
51,95,37.4337
51,96,146.2140
51,97,146.3668
51,98,160.9602
51,99,143.3653
52,53,174.6394
52,54,150.3295
52,55,49.0705
52,56,113.2265
52,57,150.2771
52,58,87.6954
52,59,93.9176
52,60,184.2414
52,61,84.2197
52,62,60.3375
52,63,74.8990
52,64,3.4012
52,65,127.6089
52,66,12.6178
52,67,98.9130
52,68,147.3278
52,69,50.8436
52,70,39.0951
52,71,129.1857
52,72,93.4325
52,73,148.6410
52,74,111.0633
52,75,145.7023
52,76,181.3101
52,77,129.4078
52,78,137.3320
52,79,73.6714
52,80,110.2804
52,81,12.4465
52,82,108.9744
52,83,89.3233
52,84,111.1295
52,85,140.1942
52,86,99.3228
52,87,86.2189
52,88,134.3353
52,89,193.5990
52,90,122.0252
52,91,156.3384
52,92,80.3212
52,93,83.1429
52,94,143.1900
52,95,41.0319
52,96,180.6098
52,97,155.8154
52,98,162.6618
52,99,170.4118
53,54,211.1976
53,55,209.2741
53,56,164.1031
53,57,34.3085
53,58,149.4812
53,59,86.4605
53,60,221.2212
53,61,91.0705
53,62,126.4155
53,63,115.9459
53,64,175.0361
53,65,56.0670
53,66,164.0799
53,67,151.3342
53,68,263.8800
53,69,144.9601
53,70,157.0172
53,71,281.1181
53,72,81.3625
53,73,118.9925
53,74,76.7206
53,75,31.2363
53,76,159.1743
53,77,61.8891
53,78,49.5820
53,79,230.4773
53,80,154.7219
53,81,179.9948
53,82,99.8709
53,83,204.7133
53,84,218.1508
53,85,193.7652
53,86,174.5280
53,87,125.0289
53,88,46.8945
53,89,232.0574
53,90,56.8971
53,91,255.5641
53,92,96.3887
53,93,148.5212
53,94,121.1060
53,95,139.2351
53,96,185.3195
53,97,46.8789
53,98,14.4851
53,99,130.4113
54,55,123.6108
54,56,50.6309
54,57,176.9878
54,58,224.3894
54,59,183.5086
54,60,36.4832
54,61,152.8900
54,62,181.0993
54,63,118.1342
54,64,153.7256
54,65,158.4484
54,66,142.3095
54,67,67.8195
54,68,74.8499
54,69,111.5277
54,70,181.2846
54,71,128.6936
54,72,160.3019
54,73,98.4509
54,74,140.5348
54,75,199.8668
54,76,84.6488
54,77,209.7184
54,78,162.4313
54,79,118.9868
54,80,59.6545
54,81,140.0506
54,82,113.9970
54,83,68.6562
54,84,53.7001
54,85,17.4574
54,86,53.3136
54,87,98.6721
54,88,201.0240
54,89,44.0382
54,90,192.2920
54,91,54.2579
54,92,145.6531
54,93,219.8019
54,94,94.0743
54,95,130.4548
54,96,59.3725
54,97,166.2112
54,98,197.0389
54,99,101.7159
55,56,101.7055
55,57,180.4526
55,58,136.4366
55,59,136.4619
55,60,159.9011
55,61,118.9935
55,62,107.7542
55,63,96.0682
55,64,51.5080
55,65,156.5727
55,66,52.2180
55,67,93.8909
55,68,102.4510
55,69,65.7364
55,70,88.0141
55,71,80.4705
55,72,129.1502
55,73,154.2379
55,74,137.0187
55,75,183.0592
55,76,176.3074
55,77,172.1422
55,78,165.7034
55,79,24.7385
55,80,102.9917
55,81,37.2478
55,82,125.4307
55,83,55.1862
55,84,74.5112
55,85,118.5160
55,86,82.6227
55,87,97.1138
55,88,174.1142
55,89,167.5162
55,90,161.8361
55,91,115.6066
55,92,113.0452
55,93,131.9473
55,94,148.1232
55,95,70.5362
55,96,167.2820
55,97,181.7278
55,98,195.9625
55,99,173.2205
56,57,129.8147
56,58,178.1030
56,59,133.1600
56,60,75.8101
56,61,102.4075
56,62,133.7647
56,63,68.0586
56,64,116.4598
56,65,109.6810
56,66,102.9377
56,67,17.7894
56,68,103.1499
56,69,66.9050
56,70,138.3813
56,71,138.5600
56,72,109.6824
56,73,63.1913
56,74,90.8539
56,75,150.4180
56,76,74.8198
56,77,159.1263
56,78,114.6452
56,79,107.5691
56,80,9.4371
56,81,105.3292
56,82,64.8400
56,83,58.5088
56,84,60.9303
56,85,34.1807
56,86,20.1617
56,87,48.1743
56,88,150.7763
56,89,86.5224
56,90,141.7934
56,91,91.7357
56,92,95.2493
56,93,173.6442
56,94,57.2964
56,95,85.1914
56,96,67.7087
56,97,121.1795
56,98,149.7062
56,99,76.5740
57,58,141.9332
57,59,72.8995
57,60,187.9967
57,61,66.3969
57,62,110.1846
57,63,85.0577
57,64,151.1758
57,65,23.9383
57,66,138.7957
57,67,117.2890
57,68,230.0514
57,69,115.0232
57,70,138.9548
57,71,249.5484
57,72,58.3151
57,73,86.6409
57,74,44.3377
57,75,33.2468
57,76,128.8869
57,77,63.2085
57,78,15.7139
57,79,200.4780
57,80,120.4434
57,81,153.9899
57,82,65.8211
57,83,171.7925
57,84,184.4935
57,85,159.5442
57,86,140.5931
57,87,91.9305
57,88,46.1390
57,89,198.9463
57,90,49.1108
57,91,221.3395
57,92,69.9861
57,93,139.9485
57,94,88.1476
57,95,112.0373
57,96,153.4076
57,97,17.9667
57,98,20.0531
57,99,100.5164
58,59,69.6760
58,60,253.8658
58,61,91.1302
58,62,44.9187
58,63,114.1354
58,64,85.0147
58,65,128.5867
58,66,88.7917
58,67,160.5949
58,68,233.9449
58,69,112.8622
58,70,48.6254
58,71,215.3834
58,72,92.2053
58,73,186.5490
58,74,124.5265
58,75,118.8473
58,76,229.0041
58,77,88.0654
58,78,136.7128
58,79,160.6593
58,80,171.6259
58,81,100.0487
58,82,140.4763
58,83,172.8767
58,84,194.4930
58,85,210.7213
58,86,171.0873
58,87,134.2706
58,88,102.7205
58,89,264.4219
58,90,94.4537
58,91,240.5531
58,92,94.7247
58,93,4.6934
58,94,183.0958
58,95,93.9347
58,96,238.6643
58,97,156.0327
58,98,143.4858
58,99,208.7504
59,60,206.7238
59,61,30.9580
59,62,40.0052
59,63,65.4566
59,64,93.5199
59,65,59.1011
59,66,85.6226
59,67,115.6964
59,68,214.1860
59,69,82.3766
59,70,70.8233
59,71,215.0797
59,72,26.3175
59,73,123.9217
59,74,58.2472
59,75,55.4090
59,76,168.4472
59,77,35.7560
59,78,67.0429
59,79,160.2984
59,80,124.7187
59,81,101.9812
59,82,79.7516
59,83,150.3112
59,84,169.1724
59,85,167.3370
59,86,133.4459
59,87,85.0012
59,88,41.5496
59,89,217.8598
59,90,29.8520
59,91,213.5391
59,92,37.9187
59,93,67.3469
59,94,121.6219
59,95,68.2434
59,96,183.4833
59,97,86.3879
59,98,77.5141
59,99,145.0271
60,61,175.7674
60,62,209.5742
60,63,142.8897
60,64,187.6117
60,65,172.7838
60,66,175.3872
60,67,93.4836
60,68,102.4984
60,69,141.8615
60,70,212.9963
60,71,161.2162
60,72,181.8522
60,73,102.6265
60,74,157.4398
60,75,214.7393
60,76,72.8486
60,77,229.1959
60,78,174.8831
60,79,155.3723
60,80,82.9487
60,81,174.5451
60,82,130.8916
60,83,105.0933
60,84,89.7465
60,85,44.1327
60,86,85.1480
60,87,122.4274
60,88,218.4178
60,89,11.2263
60,90,211.1323
60,91,78.2956
60,92,169.0065
60,93,249.3870
60,94,100.1219
60,95,160.5232
60,96,42.0802
60,97,174.5805
60,98,207.7700
60,99,97.6713
61,62,49.7345
61,63,35.3888
61,64,84.9505
61,65,45.0003
61,66,73.1903
61,67,85.0854
61,68,187.2942
61,69,57.6023
61,70,74.6745
61,71,194.1507
61,72,10.2349
61,73,96.0206
61,74,34.2231
61,75,64.0860
61,76,139.6826
61,77,59.4090
61,78,54.6973
61,79,141.2519
61,80,93.8566
61,81,88.9593
61,82,50.4362
61,83,124.0172
61,84,141.6216
61,85,136.5599
61,86,103.7573
61,87,54.2380
61,88,56.5202
61,89,186.9019
61,90,44.8253
61,91,184.9380
61,92,7.5287
61,93,87.7247
61,94,93.0599
61,95,48.4953
61,96,153.1926
61,97,74.2318
61,98,78.5910
61,99,117.9271
62,63,69.2379
62,64,59.0164
62,65,92.3205
62,66,55.6563
62,67,116.1286
62,68,197.5457
62,69,70.1173
62,70,30.9642
62,71,188.1869
62,72,53.7415
62,73,142.8759
62,74,83.9576
62,75,95.4127
62,76,184.5790
62,77,72.5099
62,78,101.5012
62,79,132.4517
62,80,127.0109
62,81,70.8028
62,82,96.8155
62,83,134.4540
62,84,155.4254
62,85,166.8484
62,86,128.0127
62,87,89.3552
62,88,81.2774
62,89,220.2511
62,90,69.8340
62,91,201.4221
62,92,51.7732
62,93,40.7496
62,94,139.1159
62,95,51.4451
62,96,193.7473
62,97,121.3633
62,98,116.9928
62,99,165.2897
63,64,76.9522
63,65,61.1312
63,66,62.2911
63,67,50.4066
63,68,153.0420
63,69,30.3335
63,70,82.8264
63,71,165.1732
63,72,44.1330
63,73,77.1220
63,74,41.0468
63,75,93.7218
63,76,116.2158
63,77,94.4316
63,78,69.9180
63,79,115.4376
63,80,60.0467
63,81,74.5660
63,82,34.1801
63,83,90.6739
63,84,107.1009
63,85,102.2047
63,86,68.3686
63,87,20.5665
63,88,89.4583
63,89,153.8771
63,90,78.6631
63,91,149.7460
63,92,27.9139
63,93,109.9860
63,94,72.4682
63,95,34.0077
63,96,124.5576
63,97,85.6922
63,98,101.9541
63,99,99.6417
64,65,128.6939
64,66,14.9612
64,67,102.0281
64,68,150.3936
64,69,53.6100
64,70,36.5077
64,71,131.3516
64,72,93.9896
64,73,151.2008
64,74,112.4833
64,75,145.8558
64,76,184.2407
64,77,128.8603
64,78,138.4348
64,79,75.9862
64,80,113.4204
64,81,15.4904
64,82,111.0914
64,83,92.6473
64,84,114.4440
64,85,143.5565
64,86,102.6695
64,87,88.7899
64,88,134.2103
64,89,196.9824
64,90,121.9324
64,91,159.5925
64,92,81.3114
64,93,80.4923
64,94,145.7948
64,95,42.9748
64,96,183.7893
64,97,157.0718
64,98,163.2234
64,99,173.0512
65,66,115.8577
65,67,95.8949
65,68,207.9963
65,69,91.0915
65,70,119.3558
65,71,225.8322
65,72,38.6473
65,73,75.4611
65,74,20.7162
65,75,41.9635
65,76,120.0860
65,77,61.9594
65,78,9.7605
65,79,176.5415
65,80,100.2440
65,81,130.7481
65,82,44.8440
65,83,148.6876
65,84,162.1736
65,85,141.0182
65,86,118.8375
65,87,68.9619
65,88,47.5506
65,89,183.9259
65,90,44.2133
65,91,200.4465
65,92,47.4346
65,93,126.0005
65,94,75.3957
65,95,88.6217
65,96,141.3298
65,97,29.2978
65,98,41.6648
65,99,93.3136
66,67,87.9436
66,68,145.1770
66,69,38.8041
66,70,40.9462
66,71,132.5624
66,72,82.7189
66,73,136.2411
66,74,98.8855
66,75,135.7339
66,76,169.5946
66,77,121.3611
66,78,125.5438
66,79,76.8501
66,80,99.4188
66,81,16.3809
66,82,96.3568
66,83,84.6132
66,84,106.4086
66,85,131.2550
66,86,90.2404
66,87,73.8337
66,88,125.0890
66,89,185.0403
66,90,112.7360
66,91,152.2543
66,92,68.8250
66,93,84.1213
66,94,130.8432
66,95,28.4911
66,96,169.8972
66,97,143.8020
66,98,151.7802
66,99,158.1092
67,68,112.9401
67,69,50.5322
67,70,121.8086
67,71,141.0494
67,72,92.6986
67,73,61.9829
67,74,76.1967
67,75,135.5994
67,76,83.8747
67,77,142.5295
67,78,101.7661
67,79,103.6302
67,80,11.5504
67,81,92.1225
67,82,51.4763
67,83,59.6729
67,84,68.0226
67,85,51.8166
67,86,23.5034
67,87,30.9351
67,88,134.9356
67,89,104.2580
67,90,125.4981
67,91,104.5880
67,92,77.8338
67,93,156.1653
67,94,55.7829
67,95,68.2799
67,96,82.0091
67,97,110.4796
67,98,136.8549
67,99,79.5177
68,69,131.9095
68,70,185.6436
68,71,62.6034
68,72,196.8050
68,73,164.5491
68,74,187.6602
68,75,245.7888
68,76,158.9226
68,77,246.6526
68,78,214.4335
68,79,83.8116
68,80,111.7879
68,81,134.9121
68,82,164.2662
68,83,63.9541
68,84,46.0612
68,85,86.0540
68,86,89.4977
68,87,139.4522
68,88,242.4963
68,89,103.6051
68,90,231.6124
68,91,25.0848
68,92,179.8246
68,93,229.2829
68,94,159.0982
68,95,148.0621
68,96,134.1174
68,97,223.2921
68,98,249.3981
68,99,172.7622
69,70,71.4765
69,71,136.9200
69,72,67.7317
69,73,98.0835
69,74,71.3088
69,75,120.7141
69,76,130.8409
69,77,115.8685
69,78,100.0811
69,79,85.5958
69,80,62.0774
69,81,47.2739
69,82,61.5106
69,83,67.9746
69,84,87.4433
69,85,98.1859
69,86,58.2273
69,87,35.8355
69,88,114.1196
69,89,152.1467
69,90,102.3746
69,91,132.7813
69,92,50.6118
69,93,108.2750
69,94,92.5172
69,95,18.9298
69,96,132.3738
69,97,116.0161
69,98,131.2561
69,99,119.6539
70,71,167.6015
70,72,80.9856
70,73,159.8550
70,74,107.8165
70,75,126.1604
70,76,198.3552
70,77,103.2365
70,78,128.8986
70,79,112.4341
70,80,133.3047
70,81,51.4246
70,82,115.1141
70,83,125.5574
70,84,147.3440
70,85,169.0394
70,86,128.3005
70,87,100.3990
70,88,112.2186
70,89,223.0724
70,90,100.6751
70,91,193.1984
70,92,74.2995
70,93,44.0543
70,94,155.2910
70,95,53.6789
70,96,203.0960
70,97,148.6529
70,98,147.1233
70,99,182.4103
71,72,204.3677
71,73,201.3706
71,74,205.2202
71,75,257.6340
71,76,207.0670
71,77,250.3758
71,78,234.0037
71,79,55.7418
71,80,144.8401
71,81,117.6699
71,82,187.1011
71,83,81.3844
71,84,79.8198
71,85,134.6252
71,86,119.5690
71,87,158.6039
71,88,250.5270
71,89,163.9619
71,90,238.5090
71,91,87.2686
71,92,187.4026
71,93,211.0353
71,94,195.3087
71,95,147.2040
71,96,186.8266
71,97,247.0862
71,98,267.0771
71,99,214.7200
72,73,97.6850
72,74,32.6168
72,75,53.9091
72,76,142.1373
72,77,50.3163
72,78,48.0140
72,79,151.4768
72,80,100.8658
72,81,98.6567
72,82,53.5127
72,83,133.7488
72,84,151.0049
72,85,143.6911
72,86,112.2490
72,87,61.7701
72,88,46.4104
72,89,193.0395
72,90,34.9110
72,91,193.8738
72,92,17.1999
72,93,89.1851
72,94,95.3130
72,95,58.6230
72,96,157.4296
72,97,67.8512
72,98,69.2381
72,99,118.9777
73,74,66.2294
73,75,116.1496
73,76,45.0492
73,77,136.6768
73,78,75.1474
73,79,165.5305
73,80,56.5481
73,81,145.1537
73,82,46.1003
73,83,120.3752
73,84,124.0457
73,85,82.0364
73,86,81.8198
73,87,62.4221
73,88,122.9937
73,89,113.2873
73,90,118.4616
73,91,149.6485
73,92,91.8362
73,93,182.8599
73,94,6.2008
73,95,109.6456
73,96,66.7891
73,97,72.1580
73,98,105.9538
73,99,22.5739
74,75,59.5718
74,76,111.1710
74,77,72.2509
74,78,28.9369
74,79,156.4216
74,80,81.4516
74,81,113.0266
74,82,26.7360
74,83,127.9968
74,84,141.7478
74,85,123.2265
74,86,98.7890
74,87,48.3708
74,88,61.0466
74,89,168.6569
74,90,53.9864
74,91,180.7547
74,92,33.5210
74,93,121.3422
74,94,64.5795
74,95,70.8328
74,96,129.0277
74,97,45.2059
74,98,62.3570
74,99,86.8616
75,76,159.9003
75,77,32.8577
75,78,41.0444
75,79,205.2781
75,80,141.0078
75,81,151.9217
75,82,85.8748
75,83,184.3043
75,84,199.7300
75,85,182.4878
75,86,157.7902
75,87,106.5472
