i,j,distance
22,84,31.9588
22,85,62.8913
22,86,91.4201
22,87,22.6263
22,88,6.9653
22,89,80.0418
22,90,231.1301
22,91,196.8056
22,92,221.4481
22,93,47.6830
22,94,78.5498
22,95,28.0563
22,96,138.6543
22,97,62.9513
22,98,207.3924
22,99,88.1393
22,100,123.5849
22,101,88.8960
22,102,98.6027
22,103,61.1586
22,104,153.3708
22,105,70.9271
22,106,201.1466
22,107,42.9877
22,108,31.4301
22,109,151.9069
22,110,145.4520
22,111,120.0086
22,112,167.0698
22,113,63.7198
22,114,169.2562
22,115,94.3605
22,116,207.4117
22,117,78.3865
22,118,151.7618
22,119,122.0662
22,120,171.9661
22,121,149.7034
22,122,13.4613
22,123,34.1065
22,124,156.9980
22,125,157.1071
22,126,85.0072
22,127,142.4191
22,128,94.7283
22,129,212.9223
22,130,120.5175
22,131,134.6615
22,132,52.6226
22,133,206.3067
22,134,106.4322
22,135,222.2776
22,136,182.6474
22,137,167.0469
22,138,156.7298
22,139,80.8805
22,140,161.4739
22,141,241.3756
22,142,213.8207
22,143,28.9007
22,144,100.3641
22,145,160.5543
22,146,95.6932
22,147,134.1084
22,148,51.6065
22,149,13.2524
23,24,77.0488
23,25,89.5874
23,26,184.3945
23,27,139.3592
23,28,150.7078
23,29,204.8030
23,30,110.5725
23,31,207.3912
23,32,143.6259
23,33,187.6326
23,34,43.3771
23,35,184.8829
23,36,198.0524
23,37,37.8529
23,38,122.6305
23,39,201.9697
23,40,139.5739
23,41,198.9927
23,42,7.2546
23,43,235.6068
23,44,103.8718
23,45,142.8731
23,46,112.7002
23,47,54.0448
23,48,50.7907
23,49,64.9981
23,50,233.9985
23,51,136.2692
23,52,49.3606
23,53,171.2256
23,54,34.6591
23,55,76.2145
23,56,118.7531
23,57,143.2168
23,58,42.3760
23,59,223.3378
23,60,219.9768
23,61,7.4827
23,62,116.3048
23,63,18.4965
23,64,47.9580
23,65,79.8017
23,66,173.8949
23,67,202.4391
23,68,47.2597
23,69,151.7457
23,70,112.9633
23,71,190.4960
23,72,183.4866
23,73,107.9361
23,74,140.2718
23,75,90.1561
23,76,172.9328
23,77,143.7945
23,78,72.5678
23,79,36.4395
23,80,201.6410
23,81,97.0584
23,82,104.5315
23,83,215.7978
23,84,70.1875
23,85,72.1211
23,86,54.9795
23,87,58.4976
23,88,54.4979
23,89,114.3043
23,90,228.8513
23,91,176.4187
23,92,207.0175
23,93,95.5947
23,94,78.1535
23,95,64.8558
23,96,170.4794
23,97,19.7329
23,98,194.6064
23,99,67.1654
23,100,159.3226
23,101,41.1977
23,102,137.3690
23,103,61.6206
23,104,148.8776
23,105,103.6904
23,106,186.4502
23,107,22.9362
23,108,69.3192
23,109,138.4402
23,110,152.6511
23,111,123.5691
23,112,190.2791
23,113,81.6562
23,114,187.1142
23,115,109.9720
23,116,224.1367
23,117,121.9959
23,118,116.4044
23,119,80.5347
23,120,188.3671
23,121,160.9247
23,122,56.9605
23,123,53.4115
23,124,184.8555
23,125,127.0820
23,126,106.3874
23,127,144.8519
23,128,96.9411
23,129,196.7152
23,130,72.7073
23,131,99.1000
23,132,98.0799
23,133,223.4726
23,134,121.4382
23,135,208.8164
23,136,198.6319
23,137,178.4108
23,138,169.6878
23,139,82.9646
23,140,159.4381
23,141,226.4476
23,142,205.2249
23,143,75.0900
23,144,52.7706
23,145,169.5199
23,146,92.7591
23,147,99.1092
23,148,62.5413
23,149,35.0793
24,25,14.1814
24,26,107.9456
24,27,109.2566
24,28,77.3758
24,29,173.9710
24,30,39.9442
24,31,135.7046
24,32,75.7793
24,33,110.5980
24,34,72.0623
24,35,108.1283
24,36,167.4421
24,37,43.7688
24,38,50.1987
24,39,145.5835
24,40,127.8653
24,41,142.7777
24,42,70.7454
24,43,185.2224
24,44,65.2893
24,45,71.0176
24,46,79.2564
24,47,57.1718
24,48,49.5666
24,49,51.2083
24,50,186.2142
24,51,129.9329
24,52,35.8183
24,53,98.7799
24,54,90.7944
24,55,44.2604
24,56,54.5019
24,57,93.8122
24,58,42.8387
24,59,180.4890
24,60,143.9615
24,61,71.3894
24,62,107.6885
24,63,84.9961
24,64,29.5723
24,65,16.5121
24,66,102.3910
24,67,169.1804
24,68,98.8864
24,69,118.2401
24,70,57.5154
24,71,142.7546
24,72,135.0222
24,73,108.9665
24,74,98.3653
24,75,102.8406
24,76,149.3606
24,77,67.4124
24,78,92.5698
24,79,56.9229
24,80,160.1534
24,81,43.3042
24,82,140.6493
24,83,152.0178
24,84,131.2131
24,85,55.8649
24,86,32.8515
24,87,120.4406
24,88,106.2080
24,89,110.6915
24,90,156.3757
24,91,99.9159
24,92,130.0301
24,93,130.8457
24,94,40.7326
24,95,126.7043
24,96,148.6717
24,97,90.1543
24,98,117.9204
24,99,11.5146
24,100,147.2731
24,101,69.6741
24,102,136.2667
24,103,45.9188
24,104,78.3522
24,105,101.5272
24,106,109.4937
24,107,61.2838
24,108,93.9238
24,109,62.3797
24,110,94.8324
24,111,66.8384
24,112,150.4035
24,113,69.3305
24,114,139.3489
24,115,76.7612
24,116,171.3858
24,117,136.0465
24,118,58.7067
24,119,52.1385
24,120,138.3479
24,121,107.2260
24,122,113.0321
24,123,72.1105
24,124,153.5723
24,125,58.3403
24,126,84.1309
24,127,82.2248
24,128,49.0152
24,129,119.6671
24,130,82.5560
24,131,44.7871
24,132,149.8067
24,133,171.3715
24,134,82.7126
24,135,131.9356
24,136,146.9665
24,137,122.6151
24,138,117.1289
24,139,45.0170
24,140,90.2878
24,141,149.4060
24,142,129.7691
24,143,110.0532
24,144,71.5982
24,145,111.6598
24,146,38.9967
24,147,43.3120
24,148,59.6632
24,149,90.6432
25,26,94.8284
25,27,101.6798
25,28,63.2613
25,29,164.7050
25,30,37.6691
25,31,121.5509
25,32,61.8492
25,33,98.8071
25,34,79.3431
25,35,95.3102
25,36,158.3107
25,37,57.7015
25,38,45.2858
25,39,132.5684
25,40,123.2472
25,41,129.8063
25,42,82.9979
25,43,172.7603
25,44,58.6467
25,45,65.2574
25,46,72.6305
25,47,62.4269
25,48,63.5730
25,49,64.2155
25,50,174.1102
25,51,126.2806
25,52,44.6042
25,53,84.6338
25,54,104.8474
25,55,55.6199
25,56,41.6406
25,57,82.7992
25,58,56.9782
25,59,169.1680
25,60,130.5983
25,61,83.5230
25,62,104.6095
25,63,95.9949
25,64,43.0450
25,65,26.1482
25,66,88.2143
25,67,159.5641
25,68,107.0779
25,69,109.6538
25,70,60.8578
25,71,131.0621
25,72,123.3136
25,73,107.7370
25,74,88.7558
25,75,104.2347
25,76,141.8406
25,77,54.2192
25,78,106.0501
25,79,65.7782
25,80,149.2677
25,81,34.9360
25,82,144.4581
25,83,138.1424
25,84,139.6636
25,85,56.7640
25,86,46.9433
25,87,129.3382
25,88,114.0205
25,89,108.4493
25,90,142.2810
25,91,89.3947
25,92,117.6130
25,93,134.8472
25,94,39.1394
25,95,135.4137
25,96,141.4963
25,97,103.5890
25,98,105.0206
25,99,22.4227
25,100,141.9675
25,101,83.8491
25,102,133.3858
25,103,49.6079
25,104,64.1962
25,105,100.1259
25,106,97.0166
25,107,72.1390
25,108,98.1436
25,109,48.9479
25,110,82.1770
25,111,55.2597
25,112,139.9247
25,113,68.8551
25,114,127.6967
25,115,70.3961
25,116,158.6873
25,117,136.0222
25,118,61.0640
25,119,63.0970
25,120,126.3426
25,121,95.0673
25,122,121.2253
25,123,77.6675
25,124,144.5550
25,125,55.3668
25,126,79.7377
25,127,68.9655
25,128,41.7418
25,129,107.6930
25,130,95.6989
25,131,50.2348
25,132,156.1411
25,133,158.7614
25,134,74.5828
25,135,119.2874
25,136,134.6126
25,137,109.8907
25,138,104.9995
25,139,42.0063
25,140,76.1767
25,141,137.2089
25,142,116.1655
25,143,114.9589
25,144,85.5554
25,145,98.7473
25,146,31.5107
25,147,48.4458
25,148,63.0267
25,149,99.9055
26,27,132.7743
26,28,39.5978
26,29,167.3693
26,30,87.5572
26,31,46.0775
26,32,57.5668
26,33,20.7246
26,34,168.0116
26,35,5.3000
26,36,163.3156
26,37,151.3716
26,38,77.4610
26,39,99.5346
26,40,165.6330
26,41,98.4211
26,42,177.7312
26,43,139.1371
26,44,113.1813
26,45,70.1516
26,46,120.3509
26,47,148.9986
26,48,152.5605
26,49,147.5422
26,50,145.2128
26,51,173.0603
26,52,137.5467
26,53,32.0811
26,54,197.5552
26,55,134.0744
26,56,77.0518
26,57,97.2158
26,58,149.6243
26,59,150.7643
26,60,36.3532
26,61,178.2055
26,62,158.4836
26,63,189.6934
26,64,137.5127
26,65,110.8320
26,66,36.0277
26,67,160.1141
26,68,196.0816
26,69,131.3110
26,70,109.3346
26,71,117.3696
26,72,111.9469
26,73,168.7626
26,74,111.2740
26,75,175.3674
26,76,162.5823
26,77,40.6099
26,78,188.3368
26,79,157.6379
26,80,139.7416
26,81,99.1354
26,82,219.7072
26,83,83.6405
26,84,228.1892
26,85,135.4588
26,86,137.6968
26,87,219.0882
26,88,201.9653
26,89,165.1644
26,90,58.8894
26,91,34.2397
26,92,25.8248
26,93,211.3962
26,94,118.2287
26,95,224.6182
26,96,164.6945
26,97,198.0952
26,98,10.8844
26,99,117.2384
26,100,176.9005
26,101,174.2938
26,102,182.7558
26,103,135.4367
26,104,48.3036
26,105,161.9066
26,106,10.9247
26,107,166.0142
26,108,178.4305
26,109,45.9926
26,110,79.6349
26,111,85.5853
26,112,136.7996
26,113,140.8609
26,114,115.5404
26,115,120.3445
26,116,124.1958
26,117,197.8050
26,118,105.6821
26,119,138.3198
26,120,110.3059
26,121,90.6454
26,122,209.7281
26,123,163.1405
26,124,153.3601
26,125,83.5481
26,126,134.7055
26,127,69.1079
26,128,104.3403
26,129,22.4599
26,130,176.4529
26,131,112.1392
26,132,238.6606
26,133,125.6160
26,134,113.5831
26,135,25.8316
26,136,111.2934
26,137,90.2833
26,138,95.8731
26,139,116.6609
26,140,47.9531
26,141,45.4397
26,142,24.4675
26,143,195.6627
26,144,172.8704
26,145,81.8604
26,146,101.2077
26,147,110.4538
26,148,145.8335
26,149,191.1088
27,28,96.7029
27,29,66.9249
27,30,136.1713
27,31,120.7839
27,32,76.9485
27,33,150.1648
27,34,98.2613
27,35,137.0623
27,36,60.1543
27,37,132.7075
27,38,139.0605
27,39,78.8913
27,40,33.3701
27,41,76.2801
27,42,132.7123
27,43,101.0055
27,44,44.0574
27,45,153.5771
27,46,30.3948
27,47,85.4762
27,48,148.8174
27,49,156.3185
27,50,97.5429
27,51,41.7823
27,52,99.7686
27,53,101.6537
27,54,171.0269
27,55,152.7634
27,56,70.0899
27,57,35.6590
27,58,136.0558
27,59,84.7885
27,60,153.3402
27,61,132.0584
27,62,36.2966
27,63,130.5199
27,64,119.6285
27,65,125.5975
27,66,99.3352
27,67,63.5998
27,68,115.9459
27,69,12.7366
27,70,162.0939
27,71,57.7063
27,72,52.8357
27,73,50.5649
27,74,21.5297
27,75,67.9527
27,76,40.1839
27,77,111.1041
27,78,192.4999
27,79,103.2974
27,80,63.2194
27,81,66.7681
27,82,106.2018
27,83,103.9709
27,84,138.4590
27,85,68.5016
27,86,133.9050
27,87,134.9525
27,88,117.0442
27,89,43.4106
27,90,139.9597
27,91,152.8709
27,92,157.5192
27,93,101.3557
27,94,71.9698
27,95,137.5866
27,96,39.8745
27,97,159.0777
27,98,142.4726
27,99,105.2304
27,100,45.0610
27,101,161.3573
27,102,51.7446
27,103,81.2933
27,104,85.9986
27,105,47.7041
27,106,142.1618
27,107,116.9546
27,108,84.9619
27,109,106.7243
27,110,54.1024
27,111,54.3321
27,112,51.6590
27,113,57.7075
27,114,54.9094
27,115,33.1150
27,116,92.7433
27,117,73.1327
27,118,161.7977
27,119,160.8154
27,120,58.7135
27,121,47.8831
27,122,124.1884
27,123,88.0808
27,124,46.3830
27,125,150.8003
27,126,32.9782
27,127,63.8843
27,128,60.3461
27,129,154.8977
27,130,185.1225
27,131,151.9057
27,132,133.5158
27,133,91.4301
27,134,27.2129
27,135,155.9479
27,136,69.2204
27,137,61.0175
27,138,49.8713
27,139,66.5472
27,140,84.9355
27,141,175.2458
27,142,138.1352
27,143,96.6695
27,144,168.6461
27,145,60.2555
27,146,70.5622
27,147,150.1251
27,148,76.8905
27,149,119.7901
28,29,140.8598
28,30,70.8429
28,31,58.4033
28,32,19.7594
28,33,54.0225
28,34,130.2155
28,35,42.7004
28,36,135.8421
28,37,120.9162
28,38,65.2929
28,39,84.6223
28,40,128.6425
28,41,82.5130
28,42,143.7367
28,43,126.9343
28,44,73.6218
28,45,69.5027
28,46,81.3196
28,47,111.0268
28,48,125.8750
28,49,123.9621
28,50,130.9116
28,51,135.5274
28,52,102.1709
28,53,21.4949
28,54,168.1025
28,55,112.3299
28,56,37.6241
28,57,62.2553
28,58,120.2145
28,59,131.8450
28,60,71.0951
28,61,144.0427
28,62,119.7538
28,63,153.9828
28,64,106.0037
28,65,84.8562
28,66,25.6546
28,67,134.0585
28,68,158.0520
28,69,97.3021
28,70,97.8646
28,71,94.4535
28,72,87.5923
28,73,129.5422
28,74,75.6806
28,75,135.7722
28,76,130.2830
28,77,20.3952
28,78,166.1267
28,79,121.1844
28,80,116.5343
28,81,60.2674
28,82,180.1095
28,83,80.7916
28,84,189.8052
28,85,96.5495
28,86,109.6583
28,87,181.0984
28,88,163.6153
28,89,126.2576
28,90,79.0238
28,91,56.5040
28,92,65.4088
28,93,171.8141
28,94,79.9463
28,95,186.4330
28,96,131.8216
28,97,166.0981
28,98,50.4093
28,99,84.6893
28,100,141.6346
28,101,146.7824
28,102,145.0151
28,103,97.6564
28,104,11.0813
28,105,122.5726
28,106,47.0528
28,107,130.7699
28,108,139.1458
28,109,20.4320
28,110,47.4551
28,111,46.3954
28,112,110.9311
28,113,101.3693
28,114,91.8209
28,115,81.1381
28,116,111.7229
28,117,158.7767
28,118,95.2850
28,119,118.2515
28,120,87.8494
28,121,61.0549
28,122,171.4551
28,123,124.6933
28,124,124.2040
28,125,75.5736
28,126,95.4584
28,127,33.4874
28,128,65.0442
28,129,59.9367
28,130,154.8868
28,131,95.5234
28,132,199.3102
28,133,112.5143
28,134,75.2054
28,135,65.2760
28,136,92.3226
28,137,67.4070
28,138,68.9100
28,139,77.8828
28,140,19.7639
28,141,84.9978
28,142,55.4935
28,143,156.3164
28,144,147.4915
28,145,56.4281
28,146,62.8008
28,147,93.5776
28,148,107.2373
28,149,153.8802
29,30,195.8892
29,31,137.2360
29,32,123.0283
29,33,187.6095
29,34,162.3983
29,35,172.5055
29,36,6.7886
29,37,199.6247
29,38,196.3838
29,39,74.8727
29,40,70.4089
29,41,74.4002
29,42,198.4124
29,43,63.2539
29,44,109.9622
29,45,207.3295
29,46,96.9443
29,47,151.5109
29,48,215.5467
29,49,222.5493
29,50,55.0895
29,51,77.7809
29,52,166.6929
29,53,135.8773
29,54,237.2982
29,55,218.0719
29,56,127.1605
29,57,83.9293
29,58,202.9204
29,59,36.8732
29,60,174.9750
29,61,197.6621
29,62,91.0120
29,63,194.3173
29,64,186.4021
29,65,189.9014
29,66,131.4229
29,67,7.4275
29,68,175.7806
29,69,56.0927
29,70,223.1972
29,71,50.7620
29,72,55.4567
29,73,103.2786
29,74,75.9544
29,75,123.4400
29,76,33.7765
29,77,159.6648
29,78,259.3708
29,79,169.3056
29,80,30.1384
29,81,130.6888
29,82,149.2072
29,83,103.0131
29,84,192.3373
29,85,135.1888
29,86,200.3480
29,87,191.5248
29,88,175.1253
29,89,95.4629
29,90,149.3977
29,91,195.5900
29,92,187.8062
29,93,148.1316
29,94,138.5470
29,95,192.7355
29,96,37.3627
29,97,224.5200
29,98,174.5367
29,99,171.1104
29,100,56.8429
29,101,228.2693
29,102,83.3401
29,103,148.1474
29,104,129.9901
29,105,104.5011
29,106,178.1446
29,107,182.8716
29,108,143.9627
29,109,156.8757
29,110,93.7768
29,111,111.1688
29,112,30.5715
29,113,123.5402
29,114,52.0889
29,115,99.7393
29,116,66.0950
29,117,110.6836
29,118,222.2770
29,119,226.0432
29,120,57.7499
29,121,79.8173
29,122,181.2791
29,123,152.1057
29,124,20.6109
29,125,208.1380
29,126,99.0790
29,127,108.9768
29,128,125.1487
29,129,189.4366
29,130,251.8144
29,131,214.5005
29,132,179.1819
29,133,63.8389
29,134,91.5485
29,135,184.8015
29,136,60.2406
29,137,77.1110
29,138,72.3647
29,139,133.0466
29,140,123.0215
29,141,201.4943
29,142,162.9282
29,143,151.2805
29,144,235.5478
29,145,85.9747
29,146,134.9885
29,147,212.6183
29,148,142.8939
29,149,181.7571
30,31,125.6997
30,32,79.4684
30,33,83.3582
30,34,111.8314
30,35,85.9085
30,36,189.8093
30,37,73.1802
30,38,12.2611
30,39,152.8284
30,40,159.9820
30,41,150.3843
30,42,105.2773
30,43,194.8178
30,44,94.8309
30,45,32.3880
30,46,108.5284
30,47,97.0531
30,48,68.4812
30,49,60.9923
30,50,197.6162
30,51,163.4613
30,52,75.4537
30,53,90.7900
30,54,114.9714
30,55,46.9270
30,56,68.7371
30,57,112.0614
30,58,69.6628
30,59,195.4224
30,60,123.4095
30,61,106.1852
30,62,142.0442
30,63,121.6127
30,64,63.5383
30,65,30.8817
30,66,95.7570
30,67,190.1340
30,68,138.1523
30,69,142.7138
30,70,28.0212
30,71,156.8642
30,72,149.2586
30,73,145.4061
30,74,120.6707
30,75,141.4081
30,76,175.9136
30,77,52.6859
30,78,100.8628
30,79,96.1885
30,80,177.0693
30,81,70.7571
30,82,180.3835
30,83,151.6262
30,84,170.1584
30,85,93.9253
30,86,56.6566
30,87,159.0987
30,88,145.6354
30,89,146.0469
30,90,143.7610
30,91,68.9406
30,92,104.5444
30,93,170.6199
30,94,76.7316
30,95,165.4786
30,96,175.9804
30,97,119.6185
30,98,95.5553
30,99,51.2725
30,100,178.1697
30,101,90.1742
30,102,170.8077
30,103,85.3303
30,104,77.2653
30,105,137.7946
30,106,85.3720
30,107,98.6780
30,108,133.7014
30,109,50.5946
30,110,106.2770
30,111,84.7553
30,112,168.9067
30,113,106.4204
30,114,153.7110
30,115,106.5300
30,116,179.9240
30,117,173.6119
30,118,26.4926
30,119,50.7677
30,120,151.1997
30,121,120.4407
30,122,152.2257
30,123,112.0459
30,124,176.4152
30,125,18.4001
30,126,116.8514
30,127,91.0815
30,128,78.0215
30,129,92.6930
30,130,88.9298
30,131,25.1351
30,132,189.6468
30,133,180.4123
30,134,109.0005
30,135,107.5090
30,136,157.9238
30,137,132.3692
30,138,130.0818
30,139,79.6675
30,140,89.2969
30,141,122.2558
30,142,111.7713
30,143,149.9658
30,144,86.8837
30,145,120.7977
30,146,68.1241
30,147,23.2916
30,148,99.0574
30,149,129.2245
31,32,64.2545
31,33,64.8934
31,34,182.3556
31,35,50.8032
31,36,134.5742
31,37,179.0679
31,38,117.5762
31,39,63.1711
31,40,153.8315
31,41,63.1274
31,42,200.2777
31,43,97.7384
31,44,117.3198
31,45,114.2279
31,46,119.3025
31,47,163.2486
31,48,184.2513
31,49,181.9154
31,50,104.9282
31,51,162.5337
31,52,158.1921
31,53,36.9317
31,54,226.2992
31,55,169.7587
31,56,89.2967
31,57,87.1971
31,58,178.5290
31,59,113.7632
31,60,37.8985
31,61,200.4638
31,62,153.3059
31,63,208.9184
31,64,163.9905
31,65,143.0308
31,66,33.5709
31,67,129.8100
31,68,209.1233
31,69,115.0332
31,70,150.5583
31,71,86.7678
31,72,83.6456
31,73,165.9754
31,74,100.4593
31,75,177.4102
31,76,140.9217
31,77,73.1800
31,78,223.9373
31,79,175.7167
31,80,107.4907
31,81,112.3071
31,82,221.0117
31,83,40.2987
31,84,239.4093
31,85,146.5455
31,86,168.0616
31,87,231.9160
31,88,213.7259
31,89,160.5681
31,90,21.7504
31,91,80.2363
31,92,55.4264
31,93,214.0305
31,94,132.5274
31,95,236.6637
31,96,143.9095
31,97,223.5665
31,98,46.7721
31,99,142.5526
31,100,160.2173
31,101,205.1838
31,102,172.4919
31,103,150.6646
31,104,58.5251
31,105,160.3298
31,106,55.5515
31,107,186.4646
31,108,185.8026
31,109,76.2757
31,110,68.7486
31,111,89.5419
31,112,107.7897
31,113,147.5590
31,114,86.0542
31,115,120.3628
31,116,83.6897
31,117,192.6529
31,118,147.3066
31,119,175.1999
31,120,80.0381
31,121,72.9926
31,122,221.6599
31,123,175.3385
31,124,127.4329
31,125,125.6393
31,126,133.9340
31,127,67.3288
31,128,114.9235
31,129,61.9294
31,130,212.4978
31,131,150.8339
31,132,244.2102
31,133,85.4608
31,134,110.2178
31,135,51.3801
31,136,77.2654
31,137,63.9380
31,138,73.4574
31,139,129.1900
31,140,48.3698
31,141,65.2152
31,142,28.6413
31,143,202.0835
31,144,205.7956
31,145,60.8626
31,146,115.9439
31,147,148.9759
31,148,157.9374
31,149,206.6940
32,33,73.4927
32,34,118.4160
32,35,61.2820
32,36,117.7301
32,37,117.4915
32,38,76.6099
32,39,73.4655
32,40,109.0161
32,41,70.9665
32,42,136.4551
32,43,115.3511
32,44,56.6996
32,45,84.7447
32,46,62.8459
32,47,99.2316
32,48,125.3449
32,49,125.6897
32,50,118.2509
32,51,116.0454
32,52,94.2884
32,53,30.6877
32,54,164.5305
32,55,115.6586
32,56,25.0557
32,57,42.6366
32,58,117.7031
32,59,117.1036
32,60,85.2238
32,61,136.5812
32,62,100.9209
32,63,144.6730
32,64,102.1034
32,65,86.6004
32,66,31.6095
32,67,116.4460
32,68,145.5863
32,69,77.6955
32,70,107.4256
32,71,78.8416
32,72,71.5371
32,73,111.3113
32,74,55.9368
32,75,118.9217
32,76,110.8862
32,77,36.6753
32,78,167.7572
32,79,111.4656
32,80,100.2606
32,81,48.0997
32,82,163.2963
32,83,76.2983
32,84,176.5459
32,85,83.1085
32,86,108.6162
32,87,168.5301
32,88,150.5710
32,89,107.6012
32,90,85.9660
32,91,76.1629
32,92,83.2400
32,93,155.3632
32,94,68.3399
32,95,173.5226
32,96,112.3137
32,97,160.3914
32,98,68.0327
32,99,80.7019
32,100,121.8762
32,101,145.1124
32,102,125.6118
32,103,86.4733
32,104,9.2988
32,105,104.5706
32,106,66.0204
32,107,122.3577
32,108,124.2074
32,109,33.9692
32,110,29.2851
32,111,28.4087
32,112,93.6799
32,113,85.9167
32,114,75.9216
32,115,62.9566
32,116,100.4938
32,117,140.2551
32,118,105.4573
32,119,122.4072
32,120,72.6871
32,121,43.5297
32,122,158.4899
32,123,111.8337
32,124,105.6480
32,125,87.8719
32,126,77.3216
32,127,14.2053
32,128,51.2069
32,129,78.9032
32,130,157.1410
32,131,102.6076
32,132,183.9127
32,133,100.9523
32,134,56.0660
32,135,82.5304
32,136,78.6836
32,137,53.1278
32,138,52.3425
32,139,65.2202
32,140,15.8998
32,141,102.3141
32,142,69.2381
32,143,141.0863
32,144,147.3663
32,145,41.5867
32,146,51.6898
32,147,100.6192
32,148,94.3268
32,149,142.6482
33,34,175.8291
33,35,15.4266
33,36,183.4091
33,37,152.5946
33,38,71.8425
33,39,120.2569
33,40,182.4996
33,41,119.1447
33,42,181.3314
33,43,159.6762
33,44,126.5223
33,45,59.5041
33,46,135.1208
33,47,157.2887
33,48,151.1742
33,49,144.3505
33,50,165.8549
33,51,189.5109
33,52,143.0983
33,53,51.7909
33,54,197.2629
33,55,130.2024
33,56,89.3521
33,57,114.9893
33,58,150.1396
33,59,171.4845
33,60,44.0164
33,61,181.9509
33,62,173.6531
33,63,194.8007
33,64,139.8448
33,65,110.3863
33,66,56.2037
33,67,180.3964
33,68,203.9875
33,69,149.6470
33,70,101.0079
33,71,137.8489
33,72,132.2671
33,73,183.0442
33,74,128.8393
33,75,187.9414
33,76,181.6056
33,77,47.0823
33,78,183.4940
33,79,163.9377
33,80,160.2613
33,81,109.6865
33,82,231.9660
33,83,103.7013
33,84,236.4702
33,85,145.4716
33,86,137.5843
33,87,226.7758
33,88,210.3438
33,89,180.0562
33,90,74.1207
33,91,17.6278
33,92,21.4290
33,93,223.2684
33,94,127.4539
33,95,232.5830
33,96,183.5408
33,97,199.7377
33,98,18.5920
33,99,120.9567
33,100,194.8038
33,101,173.0061
33,102,199.0270
33,103,143.6632
33,104,64.2756
33,105,175.9167
33,106,9.8396
33,107,170.9454
33,108,188.9783
33,109,52.9637
33,110,98.1832
33,111,100.2146
33,112,157.0422
33,113,152.4500
33,114,135.9410
33,115,134.7883
33,116,144.7941
33,117,212.4408
33,118,97.0100
33,119,133.3626
33,120,130.7956
33,121,109.9735
33,122,217.9265
33,123,172.0008
33,124,173.1323
33,125,75.1881
33,126,149.0129
33,127,86.3034
33,128,115.6872
33,129,9.3459
33,130,171.4385
33,131,106.3212
33,132,249.1485
33,133,146.2426
33,134,129.2239
33,135,25.0134
33,136,131.9775
33,137,110.6242
33,138,115.7410
33,139,126.7036
33,140,66.4219
33,141,39.1788
33,142,38.7370
33,143,206.3147
33,144,170.2221
33,145,101.8141
33,146,110.9877
33,147,104.8574
33,148,155.1372
33,149,197.9426
34,35,169.6868
34,36,155.6938
34,37,56.3916
34,38,122.2444
34,39,166.7763
34,40,96.2282
34,41,163.8153
34,42,37.9752
34,43,197.2446
34,44,68.6678
34,45,143.0260
34,46,74.3808
34,47,19.2330
34,48,75.4086
34,49,88.6209
34,50,194.8275
34,51,92.9248
34,52,36.3901
34,53,148.4847
34,54,77.6701
34,55,94.2784
34,56,93.7737
34,57,107.8384
34,58,61.8509
34,59,182.9766
34,60,201.3106
34,61,36.9285
34,62,73.0169
34,63,32.2593
34,64,53.7405
34,65,83.0928
34,66,149.9931
34,67,160.4248
34,68,28.1648
34,69,110.9073
34,70,124.3060
34,71,152.2772
34,72,145.7366
34,73,64.6607
34,74,102.3399
34,75,47.7058
34,76,130.0367
34,77,129.0319
34,78,110.4189
34,79,17.0888
34,80,161.3279
34,81,70.4843
34,82,72.4700
34,83,184.1234
34,84,60.6726
34,85,36.4068
34,86,69.0881
34,87,51.0904
34,88,34.7221
34,89,70.9310
34,90,204.1049
34,91,168.1561
34,92,192.7844
34,93,62.6036
34,94,50.3602
34,95,56.7670
34,96,127.4505
34,97,62.7498
34,98,178.8033
34,99,60.6002
34,100,115.9455
34,101,76.9384
34,102,94.3368
34,103,32.6010
34,104,125.5241
34,105,60.3152
34,106,172.4511
34,107,25.1496
34,108,28.6658
34,109,123.1927
34,110,120.4428
34,111,93.5410
34,112,149.8132
34,113,41.3775
34,114,149.0065
34,115,71.8952
34,116,186.8506
34,117,81.2043
34,118,126.6590
34,119,101.1298
34,120,151.0103
34,121,126.2317
34,122,42.1326
34,123,10.2933
34,124,142.7799
34,125,130.1520
34,126,65.5376
34,127,115.9446
34,128,67.4385
34,129,184.1938
34,130,107.3623
34,131,110.0016
34,132,77.8320
34,133,185.9562
34,134,83.9547
34,135,193.6675
34,136,161.5719
34,137,143.8064
34,138,134.0566
34,139,53.2026
34,140,134.1348
34,141,212.7074
34,142,185.6519
34,143,40.6721
34,144,87.4526
34,145,136.3281
34,146,67.4759
34,147,109.2236
34,148,24.9272
34,149,24.4650
35,36,168.4068
35,37,151.2905
35,38,75.4070
35,39,104.8345
35,40,169.7897
35,41,103.7181
35,42,178.3058
35,43,144.4005
35,44,116.2884
35,45,66.8793
35,46,123.8748
35,47,150.7746
35,48,151.8140
35,49,146.3311
35,50,150.4996
35,51,177.1031
35,52,138.5711
35,53,36.9726
35,54,197.1484
35,55,132.6658
35,56,79.7617
35,57,101.5868
35,58,149.3579
35,59,156.0590
35,60,37.5010
35,61,178.8186
35,62,162.1579
35,63,190.6761
35,64,137.6917
35,65,110.2236
35,66,41.1030
35,67,165.2627
35,68,197.8097
35,69,135.8735
35,70,106.7734
35,71,122.5778
35,72,117.1031
35,73,172.1970
35,74,115.5967
35,75,178.3363
35,76,167.3565
35,77,41.2605
